label	sample
我不住这里了	我说，你是机器人，还是人工人工的话，我就跟你说一下，那个地方，我早就不在那里了，你要停电里边停掉好了，你催我是没用的，我不是那里的业主
我不住这里了	怎么老出现在我这里呢，我知道，那时候是我租过的地方，然后那天我早就不租了，已经有两年多不租了
我不住这里了	那个电费不是我家的，他的号码一组了，早就换过了，您的电话怎么没改掉了
我不住这里了	那个电费，那个房子我没出来，是别人的，是别人在租了
我不住这里了	我早就不住在哪里了
我不住这里了	那边能解除绑定吗，这个不是我的房子
我不住这里了	那都不是我的房子，为什么要我交电费了，只能好笑的
我不住这里了	这个房子我已经退租了，那个电费不是我付了，你找那个房东好了
我不住这里了	那边电话是我的，但是那边房子现在不是我在租的
我不住这里了	啥东西，我也不在那地址
我不住这里了	我行，我已经不住在那里了，为什么我还会有欠电费
我不住这里了	肯定需要我说哪里的电梯，地址在哪里，可以，1024，那不是我的吧
我不住这里了	那边，我那边已经不是我的名字了，那边房子
我不住这里了	你那个我们是打过说过了吗，那个房子不是我的那个电费，不是我家的，你另外找他们以前的房东吧，我房子另外这地方嘞
我不住这里了	他那个水电费空的话，你再不要给我打电话，我已经早就不出了，明天房东打电话吧
我不住这里了	就是那个没有小区正反之，房东已经自己收取了资金收回去了，但我不大干了，他房子，你这个电费谁就打在房东好嘞
我不住这里了	那边我没有住了，是不是我的房子，别人在住
我不住这里了	我知道你是公家工商局的那个店，我以前租房的黄房子，我不租了，现在我我住到别的地方了
我不住这里了	哪里，上班，没事，那个房子，我已经退租了
我不住这里了	我不是说那个地方不是我在住了吗，我已经把我这个手机给取消掉，怎么还没取消掉
我不住这里了	我不住在哪
我不住这里了	那我我已经不在那边住了，我代交电费，我已经在银行那边解除了，怎么这边还给我的电话呢
我不住这里了	因为现在这个地方不是我住的，你打电话给我没用的
我不住这里了	我已经不住在哪里的那个，等于是手机，我绑定那个，我已经取消掉了，怎么还打电话给我
我不住这里了	我说你吧，好吧，我那房子都3年没住，怎么还留着我号码
我不住这里了	最后晚最后晚几点的，我这个房子是退掉了，他怎么又没掉呀，他这个人怎么弄
我不住这里了	你好，你好，你好，已经转了呀，我房子已经别人住了耶，不是我的，我身份证号码拿去了以后，已经转给别人了，怎么还要给我这边打电话呢
我不住这里了	我跟你说，这个我支付宝，这个房子是我租的，我们早就不租了，你能不能这个信息能不能给我们删掉
我不住这里了	怎么交，我现在已经不住那里了，我怎么交
我不住这里了	不不是我的了，怎么还是我的电话
我不住这里了	这，是这个我已经不在那边做了，我已经解绑过了呀，我这个短信也绑定了，怎么还给我打电话
我不住这里了	我电话要我们又没有个好，但是有好几年没做了，怎么还欠电费呀
我不住这里了	好的我，我叫我怎么来来交我？我我不登在那边的了
我不住这里了	我现在不住那了，原来是我，我已经搬了两三年了，怎么还是这个电话呢
我不住这里了	我以前这个房子是租的，然后现在房子我已经退掉了，退掉呢，然后现在是另外一家在做，只不过这个房子的这个电费，我一直绑绑在我的支付宝上，我怎么才能解除呢
我不住这里了	你这个奇怪了，我已经在里面的几个月都没钱，怎么还找我要了
我不住这里了	这个我是支付宝设置了，本来我，我那个房子不是我的，我已经不住不住了，房子
我不住这里了	你那个房子拿着我，那房子拿到不住来了一年多了，怎么还能再给给我寄不远
我不住这里了	我不是说那个地方不是我在住了吗，我已经把我这个手机给取消掉，怎么还没取消掉
我不住这里了	我已经不住在哪里的那个，等于是手机，我绑定那个，我已经取消掉了，怎么还打电话给我
我不住这里了	那也不知道我以前租租的房子，我走的时候都交完了，我都走半年了
我不住这里了	那个这个53号，我是以前租给，是租过来的，我现在已经搬走了，不是我的，为什么手机手机一直都发短信，发到我手机上
我不住这里了	是的，对里面每次都是那个，每次都是电话打过来，我按那个信息发过来，这个不是我的那个地址，我的地址是富阳富阳区
我不住这里了	你好，我早就不住那里了，你这边给我打电话了，我需要消掉了，你在这里问老是给我发信息打电话了，搞错了
我不住这里了	这个房子，我已经跟他们说了好几次，他每次的短信就发到我手机上，这个房子我跟他说了，就是3年三年以后，我就没租了，我就已经两两年没租了这个房子
我不住这里了	那我不清楚，因为这个是单位的房子，可能是是不是你们一直就是确实是发到我手机上，是因为我们做过的，但是现在不是我们出的这个单位的房子不是个人的房子
我不住这里了	就是说，我已经办理了你3个月了，然后那你已经不是我在住了，然后上个月，你们发来，我已经告知房东了，然后你们今天有人打电话给我，说把我的号码去掉吗
我不住这里了	你们天天给我发这个短信，这个短信不是我们现在住的那个小区，你那打错了
我不住这里了	我这个房子不是我们，我给我说过了，我们是做房子，是租的，我去年就退掉了
我不住这里了	你好，你好，那房子那那房子以前是我租的，不是我的
我不住这里了	那我不知道那房子以前我，我是租人家的我，我不是那边的那个支付，怎么说
我不住这里了	那个是我租的房子，我早就搬出来了
我不住这里了	我不知道，因为我，放那边的房子，然后我从今天9月份已经不出了，8月份已经不租了，已经有好几个月了
我不住这里了	那是去那是我今年7月份那边已经不租了，已经租给别人去了
我不住这里了	那个语音跟我两年前就跟我就没关系，那记得我的电话号码，那个我是租过来的，现在已经我已经出来了，跟我没关系，那个别人租的，你找到那种房东了，我订了好吧
我不住这里了	请问我什么，就具体问题就是我那一次以前也租租司法，租的，现在我已经搬走了，还是留我这个电话
我不住这里了	你那个东西给我去掉，我们是租的房子，我们不租都不租，都已经两年了，你还欠欠什么费，又不是我这里交费
我不住这里了	那我不知道的，我们是租的呀，以前是租的是我把你帮他交的呀，你现在我们都不住了，我他住块钱，我怎么知道
我不住这里了	你好，我的前锋快递房，我不租了，要打我的计划的
我不住这里了	那个翡翠成那个房子，是我们以前租的，然后现在我们没有租了这个不是我交的，还有我这个要解绑的话，要怎么减
我不住这里了	改一下了这个，我不知道我原来是那个租了，他们的房子，我现在已经有两年多，已经不住在那里的
我不住这里了	你好，我那个没小区呢，我房子我不租了，我
我不住这里了	那个那，那里我已经不租了，你已经换换人了
我不住这里了	我已经不租了
我不住这里了	我不知道，我是租房子，我是去年租的，今年我没早就我就退了房子的，我不知道
我不住这里了	这个我是之前租的房子，写的我自己去的，我号码，我一直没注销掉
我不住这里了	那你不是我租的，那里不是我住的
我不住这里了	那我不是我们租的了呀
我不住这里了	这个房子早就我们班出来，不是我们租的是别人租的，现在我还没挂失掉，是所以他们计划电话，这打到我这里来的，实在不是我们类型
我不住这里了	谢谢，就是客家的他可能他因为我这边房子，他可能就出到11月底，可能就不租了嘛，所以说到时候就是我是月底去跟他结账的时候，应该应该应该会都都会一起结清了
我不住这里了	这个这个不是我的这个是之前我在那里租的房子
我不住这里了	那也不知道我以前租租的房子，我走的时候都交完了，我都走半年了
我不住这里了	我我我不租了，我叫什么芳水费呀，我半年都没住了
我不住这里了	就是不是我也不租了，不做了，这个已经不是我的
我不住这里了	来电，我不租了
我不住这里了	在我那里，我也不租了，你跟那个房东叔叔
我不住这里了	那，那我拿不出来，我那我我我，我这个之前租的房子
我不住这里了	不是因为这个，我以前是我通过他的房子，现在我也不知道是谁租的，他的房子
我不住这里了	原先我都现在我退租的
我不住这里了	没说他这个，就这套房子的主人，你问他拿我们已经不租了
我不住这里了	这个这个是我以前租的房子不是我的，现在
我不住这里了	我不知道那里是出租的房子，他们住掉了，我也不知道了
我不住这里了	我已经不，我已经不我也我我，我已经不住了，那里以前我是租的，你那个通知还有一家吧
我不住这里了	我这个我房子，我早就已经67年了，你退掉了不是我了，以前是我租的，现在我不租来我6000米，以前不住了
我不住这里了	我不知道你问房东吧，我这个我这个以前做过的那个叫房子，我们已经一年都不租了
我不住这里了	那个不那个不是我们的，我已经不租了，长久租了
我不住这里了	那是以前我租的了
我不住这里了	我跟你说，这个我支付宝，这个房子是我租的，我们早就不租了，你能不能这个信息能不能给我们删掉
我不住这里了	不知道，因为我们已经好久不住了，已经有两年都不租了
我不住这里了	怎么老出现在我这里呢，我知道，那时候是我租过的地方，然后那天我早就不租了，已经有两年多不租了
我不住这里了	我这边就是这个房子，这边房，因为这个房子，现在不是我租住了，明天我住在那边，估计话，我的手机号还是您那边，只够我的手机号
我不住这里了	那个号码是登记错误的，我是以前租的房子，现在已经不在那边住了，这个可能是另外一家在租的，你可以找他那原房东
我不住这里了	那个电费，那个房子我没出来，是别人的，是别人在租了
我不住这里了	我早就不住在那里了，现在那个房子不是我住的，是别人租的，给我没关系
我不住这里了	因为这个房子是我租的，以前做的早就退掉了呀，现在交电费应该不找我呀
我不住这里了	不是我租的，你跟我说也没用
我不住这里了	这个不是我负责的，是我们以前是租的，你要联系房东房东呢
我不住这里了	我我们已经不住那里的，不用给我们打电话，我只是暂时住在那里，现在我们已经不租了
我不住这里了	那个那个那个他财富广场，那个那个房子不是我租的，我已经我已经放这两年了，半天耽搁好几年了，不那个那个房子不是我住的
我不住这里了	你好，是这样，是这样，女孩子，我这个房也是以前我出的，现在我不租了，但是我会转告原来的那个房东，但是能不能把我这个电话改一下，因为我已经不出那个房子了
我不住这里了	那个那个房子不是我的，只有之前我租过号码没，没有给我删掉，你把我号码给他删掉吧
我不住这里了	房东业主负责我是租客，我不租了，我到期了
我不住这里了	我一定不租他的房子了，你只要房东我是租客
我不住这里了	你有没有圆房的，因为我之前住在那里的，我，已经没租了，反正我们都他可能又租个新的客户，可能没变更吧，可能联系不上我要我先我跟房东讲一下吧，好吧
我不住这里了	我不租了
我不住这里了	是这样的，那个房子，我早就不租了呀，我早就不在了
我不住这里了	我可以电话可以解绑吗，那个是我租的房子，我现在已经搬到自己家了，我们已经不住在那里了
我不住这里了	是这样子，我之前是住在那里做租的房子，然后现在我们已经搬出来了，这个之前因为我绑定过，所以现在，可能我我已经取消了你们那边是不是还没有没有没有给我取消掉就是我一直收到这个短信
我不住这里了	你好，我这边也没有在那里租的
我不住这里了	这不清楚，我们以前乘坐过吧，现在不是我租了，早就不是我的帮我这个电话号码给我去掉
我不住这里了	那不是我们的，那我们以前，是租的
我不住这里了	这个房子我已经退租了，那个电费不是我付了，你找那个房东好了
我不住这里了	我马上等一下发给你们，我也不住在那里了，不是我住的了，我老在一年不租了，一些
我不住这里了	那那那以前租的房子，现在不是我的
我不住这里了	这个房子，我已经跟他们说了好几次，他每次的短信就发到我手机上，这个房子我跟他说了，就是3年三年以后，我就没租了，我就已经两两年没租了这个房子
我不住这里了	那边电话是我的，但是那边房子现在不是我在租的
我不住这里了	那个是我租的房子，我都不住了
我不住这里了	我租的房子，我现在不租了，跟我不都大了
我不住这里了	那边那个，我们已经没有在住了，已经转给别人租了
我不住这里了	那我不知道，现在我不不不是我租的
我不住这里了	这个网址，我们已经不租了
我不住这里了	我不知道，我已经很久不用，我就那个时候住了租。租租房子住了几个月租的那个时候，然后一直留的是我的电话，我当时有短信取消过，然后但是
我不住这里了	我也不知道，以前我租的你打到他那个联系人
我不住这里了	不是因为人家那个房子，我是原先租过来的，现在已经不租了，我都两年过那里住了
我不住这里了	这个现在不是我租的，现在不是我做的
我不住这里了	你，你听我说一下，我是租的那个房子，我现在不租，他的房子了，你找他房东好不好
我不住这里了	我是租客，我已经早早就退出了
我不住这里了	我以前这个房子是租的，然后现在房子我已经退掉了，退掉呢，然后现在是另外一家在做，只不过这个房子的这个电费，我一直绑绑在我的支付宝上，我怎么才能解除呢
我不住这里了	后面因为今天是原来租租的房子嘛，那个后面是属于我也不知道你要问一下，那边不管那边了
我不住这里了	你那个那个已经我以前租的房子，你帮我取消掉好了，现在自己差不多呢
我不住这里了	我上次也就是你们说过了，我上次你说是你们说过我那个不租了，另外人租呗，你把我那个电话号码取消掉
我不住这里了	你，你说的那个那个那个那个房子，是以前租的，我现在不住在那边了
我不住这里了	是人家另外一个人租的，那不是我住的我是我去年租的，现在我不知道是什么人租的，我搞不灵清
我不住这里了	你好那个，我们以前是租的，然后现在没有那个在那里租了，你没有联系那个业主
我不住这里了	我之前你们，昨天也有人打电话过来的这个房子是我三年前租的房子
我不住这里了	我跟你们，我跟你们说了，我已经说过了，我不住那里了，那你打电话给房东，不要再打电话给我了，我是租户已经不住了
我不住这里了	我跟你说，但是我我，我们早就房子不租了，已经不做了两三年了
我不住这里了	我说这个我现这是以前我租的房子，我早就没在那里住了，我已经好几年没在那里住了
我不住这里了	不是我的房子，我不知道呀，我们是租的呀，我们以前是租赁，甚至早就不租了，不租了3个月了
我不住这里了	你帮我6个卡杭州，对，我已经不租了，那边
我不住这里了	我知道你是公家工商局的那个店，我以前租房的黄房子，我不租了，现在我我住到别的地方了
我不住这里了	我，我这个旗头村的那个房子，不是我租的呀，已经是别人的不是我的
我不住这里了	现在已经不是我，我付电费了，对我以前是租的
我不住这里了	你要不要打我这个电话，我以前前几天是跟他租的，现在我好几年没跟他租了
我不住这里了	你好，对现在这个房子，我已经不租了，你把号码取消掉
我不住这里了	我，我吃我吃，我吃了饭，我吃月份就没租了
我不住这里了	那个我，我早就不在那里的你，又不用打电话来了，我们之前是租租的那个办公室，那都几年没在那里了
我不住这里了	这边已经不是我租了好吧
我不住这里了	是不是以前是我租的
我不住这里了	我们，你，不是你那边那便已经打给我了，我已经给你讲过了，我不是房东，是他租给人家，然后你忘记掉了
我不住这里了	你这房子已经退租了，可以付款了
我不住这里了	那个房子是租的，我现在已经退掉了
我不住这里了	你让房东联系我不租的那个房子，我不走了，什么
我不住这里了	哪里，上班，没事，那个房子，我已经退租了
我不住这里了	你是我们那个已经退租了呀
我不住这里了	我有这不不是我的房子，我，我是租客，我已经没住在那里了，你不要打这个电话了
我不住这里了	已经搬出来，那房子已卖掉的
我不住这里了	卖家，我已经已经走了嘛，我已经走了，我就交了
我不住这里了	那个这个，你把我这个取消掉这个，因为这不是我房子装卖掉，都十来年了，这个不是我的号码
我不住这里了	我说这个房子不是我住的，卖掉的是另外人再交的
我不住这里了	那是去那是我今年7月份那边已经不租了，已经租给别人去了
我不住这里了	我不知道呀，我都已经在那里小半年没做了，我还打到我这里来了，我不知道，诶，以前也不是我负责的呀，找不到个业主吗
我不住这里了	那个语音跟我两年前就跟我就没关系，那记得我的电话号码，那个我是租过来的，现在已经我已经出来了，跟我没关系，那个别人租的，你找到那种房东了，我订了好吧
我不住这里了	你那个东西给我去掉，我们是租的房子，我们不租都不租，都已经两年了，你还欠欠什么费，又不是我这里交费
我不住这里了	那个翡翠成那个房子，是我们以前租的，然后现在我们没有租了这个不是我交的，还有我这个要解绑的话，要怎么减
我不住这里了	对了，你好，这个房子已经不是我了，你找别人嘛，航班嘛
我不住这里了	对，没有你找以前的房东，不是我们你帮我改掉，我后来就没退出来
我不住这里了	我跟你讲这个电费，我已经分出了这个不是我的户主了
我不住这里了	桂总快的，不是我交的，我现在不住在那里
我不住这里了	我不清楚，你请你找房东，好吧，我只是以前租过那里
我不住这里了	这个不是我负责的，是我们以前是租的，你要联系房东房东呢
我不住这里了	对不起，那不是我的房子，我，他这这手机号是我在杭州买的，我们是加速人，不是此地人对不起你找别人吧
我不住这里了	那都不是我的房子，为什么要我交电费了，只能好笑的
我不住这里了	这个房子我已经退租了，那个电费不是我付了，你找那个房东好了
我不住这里了	我那个房子是丢掉的，那要我就不知道了，租给别人了
我不住这里了	你，你听我说一下，我是租的那个房子，我现在不租，他的房子了，你找他房东好不好
我不住这里了	现在不是我交了我，不做了
我不住这里了	那个那个风华园的那个，疯狂也那个房租我，我早就断掉了呀，我那个凤凰园那个房子，我是4月份就断掉了，已经跟林秀平了，我已经跟上次就讲过了嘛，那个钱不是我交了呀
我不住这里了	别人的住了，你找房东吧，你找房东嘛
我不住这里了	我说这个房子是租出去的，你找我没有用的
我不住这里了	不是，你先听，我说，不是我的房子，搞早上才交的，我这房子才交了，你咋咋就过来，让我交电费了
我不住这里了	你当时最早住的那个房东的电话，对，不知道你找房东了，我们以前租他的房子有好有好几年没在那里了
我不住这里了	我们，你，不是你那边那便已经打给我了，我已经给你讲过了，我不是房东，是他租给人家，然后你忘记掉了
我不住这里了	我们以前他都给人他们的都租给人家了
我不住这里了	我说，我现在不是户主了
我不住这里了	我说这个房子不是我住的，卖掉的是另外人再交的
我不住这里了	我这个房子不是我们，我给我说过了，我们是做房子，是租的，我去年就退掉了
我不住这里了	你好，你好，那房子那那房子以前是我租的，不是我的
我不住这里了	那我不知道那房子以前我，我是租人家的我，我不是那边的那个支付，怎么说
我不住这里了	我，我们早就我们早就退完了，我，我们早就我们早就退完了，你要到王栋联系
我不住这里了	我这个已经付出了，然后就不是我的了
我不住这里了	这个我不知道这个我不知道，因为我们以前是住在那里的，后来老早就不住了，我是那个，05年那会租着的嗷，早就不做了
我不住这里了	等一下，你把这个关一下，对，等一下，你把这个关一下，对，你给我那个不是不是我，我已经早就没住在那里了，你给我取消掉我一直没有过来取消，我都两年没在那里了
我不住这里了	这个房子已经不，这个房子已经不，这个房子已经不是我的
我不住这里了	我不知道，因为我，放那边的房子，然后我从今天9月份已经不出了，8月份已经不租了，已经有好几个月了
我不住这里了	那是去那是我今年7月份那边已经不租了，已经租给别人去了
我不住这里了	我没有住在那里了
我不住这里了	你听你听一下分期分期，你这个我是历史上做过那个房子，我已经两三年不住那个房子的
我不住这里了	你听你听一下分期分期，你这个我是历史上做过那个房子，我已经两三年不住那个房子的，你把这个电话号码改了吧，不知道，那是那是房，房东这个出的，我也我三年前做过这个房子，你可能搞错了，我看你们老给我发这个通知，不是电话号码改掉吧
我不住这里了	你好，我那个房子已经现在不是产权，不是我的了
我不住这里了	那边我已经很久不住了
我不住这里了	对对对，我现在已经搬走了，咋又不走去年一班的
我不住这里了	对，我现在我现在不住那边
我不住这里了	我们在交过了我们那房子退给房东了，那那些电费都给房东结清了
我不住这里了	没有没有，这不是我的，我这个整个登记证，在这里可以
我不住这里了	你这个电话打错了，我这个电话找下那个房子，不是我的了
我不住这里了	你好你好，不是我你好，是这样，那个那边房子已经不是我的了
我不住这里了	美女这样子，那你我是以前住过的，现在不收住的，你可以停掉，电是别人住的
我不住这里了	是这样的，那你西河路那个一楼二单元，原来是我住的，现在不是我做的，我已经搬走了，现在那个人住的你同时那个单位，你可以把跌停掉，不收
我不住这里了	我是跟你讲，不是我的1000，是我住的，现在我已经搬走了
我不住这里了	这个那个话，我们是以前的租客，你给我解绑吧，我早就不住在那里了，已经搬出好几年了
我不住这里了	这个好像这个房子不是我的，现在这个房子不是我的，这个好像这个房子不是我的，现在这个房子不是我的
我不住这里了	已经搬出来，那房子已卖掉的
我不住这里了	我说你吧，好吧，我那房子都3年没住，怎么还留着我号码
我不住这里了	你好，那个房子早就不是我的了，我这头好，今年了
我不住这里了	你好，你好，我不是那个租房子的，你们搞错人了，我说，你们搞错人了，那钱3年，我他妈都不住在那里了
我不住这里了	那你不是我们住了
我不住这里了	那个地方，现在我已经不住那个地方
我不住这里了	那里，我已经不是那是我已经没住了，这里，房子我已经没有做了，要找房东了，那房子我已经花呗，房东
我不住这里了	那边不是我的房子呢
我不住这里了	以前我交电话费是用我的号码我，我现在，没有住了
我不住这里了	不是不是我自己填错，那里了，现在不不是我的呢
我不住这里了	对，好，那不知道了，反正以前是我知道那里就写的是我现在，他又租个链接了，不知道
我不住这里了	好，那不知道了，反正以前是我知道那里就写的是我现在，他又租个链接了，不知道，是留留下路，是不是的
我不住这里了	不是我的呢，这个房子不是我的，已经给人家了
我不住这里了	这个，你帮我就给你取消，我没住在那里了
我不住这里了	那个是另外一个，另外一个人，我我我，我已经搬了，我想是出差了，我就，我说我以前是住在那里的，我现在已经搬了
我不住这里了	我是说我已经帮那个地址，我已经搬了，我说就这样子，我现在人已经不在那边
我不住这里了	我人已经搬了
我不住这里了	我以前住在那里
我不住这里了	那不是我的那个，不是，不是我的，那，我以前租他那里很久了，十几年了，知道那里歪歪，我的电话号码换了那里的吧
我不住这里了	河滨路39号，我没有住在那里，我早就搬出去嘞
我不住这里了	不是这个是是不是他这个那个不是我的
我不住这里了	给力的我们都没住那里了，他还新的中
我不住这里了	我那里不是我住的了，你不要打给我呢
我不住这里了	这个政策变更，我不知道我的钱是住在那里住的，不是那个房子，不是我住了
我不住这里了	武昌路12号房子不是我的，我没打错了
我不住这里了	那那个那个不是我的了，我早就没有做了
我不住这里了	那个现在是别人住了，我没有在那里做了吗
我不住这里了	我是说我没住在那里，我人在绍兴
我不住这里了	你好，好的那个不是我没住在那里了
我不住这里了	那房子，我以前当时是租过来的，现在我已经退出了，还两三年内
我不住这里了	那房子，我以前当时是租过来的，现在我已经退出了，还两三年内，不是，我不是我的
我不住这里了	那个这个53号，我是以前租给，是租过来的，我现在已经搬走了，不是我的，为什么手机手机一直都发短信，发到我手机上
我不住这里了	请问我什么，就具体问题就是我那一次以前也租租司法，租的，现在我已经搬走了，还是留我这个电话
我不住这里了	那个没有，那个没有，那个没有，那个我已经退还给人家了，对
我不住这里了	你那个东西给我去掉，我们是租的房子，我们不租都不租，都已经两年了，你还欠欠什么费，又不是我这里交费
我不住这里了	那我不知道的，我们是租的呀，以前是租的是我把你帮他交的呀，你现在我们都不住了，我他住块钱，我怎么知道
我不住这里了	我已经不住在那里了，你要打不通的电话的
我不住这里了	一直就是我不住在那个地方
我不住这里了	对呀，买房子了，现在，现在我们没住人
我不住这里了	那不是我的地址，我没有这个地址
我不住这里了	你好，我的前锋快递房，我不租了，要打我的计划的
我不住这里了	好这个房子，现在已经不是我的了，是人家的
我不住这里了	你好，这个房那个不是我住了那个电话号码，你现在你看更新一下吧，是不是有新的变化
我不住这里了	你好，你们不租这个房子了
我不住这里了	那我现在不住那里了，我现在不住那里的
我不住这里了	你好，你好，你，这个不是我的了
我不住这里了	你好，那你，你把我的那个号码撤销掉，好不好，我已经不住那里了
我不住这里了	那个翡翠成那个房子，是我们以前租的，然后现在我们没有租了这个不是我交的，还有我这个要解绑的话，要怎么减
我不住这里了	那个房子，我退掉了，我老早就没说，去年就没住了
我不住这里了	你好，我已经不住在那边吧
我不住这里了	我不住在那边了
我不住这里了	这个房子不是我的，是之前的信息的你们要
我不住这里了	改一下了这个，我不知道我原来是那个租了，他们的房子，我现在已经有两年多，已经不住在那里的
我不住这里了	这房子不是我住了，现在
我不住这里了	什么，我现在不住在那里了
我不住这里了	确实我已经，是，因为这个我已经那边已经不住，一年了，那不是我的就说，你这个可以取消掉了
我不住这里了	你好，我那个没小区呢，我房子我不租了，我
我不住这里了	4月份就开始不住的
我不住这里了	那个那，那里我已经不租了，你已经换换人了
我不住这里了	好的房子不是我的呀
我不住这里了	那个房子现在不是我在做
我不住这里了	我已经不租了
我不住这里了	那边房子我不住了
我不住这里了	你是人工的是吗，我现在那边不是我住了我，我那边不住了
我不住这里了	我现在不住那里了
我不住这里了	你那个明细姚方东嘛，我已经不租在那里的
我不住这里了	那个地方我已经搬出来了，我已经搬出来了，就是很好好好几个月了
我不住这里了	那那边现在不不是我住了，去年我今年4月份就已经搬出来了
我不住这里了	对，我已经不住在那边了，所以耽误的
我不住这里了	对，我早就不住在那边了
我不住这里了	这个是房东的电话，这不是我的房子，你把这个取消吧，我曾经出租过
我不住这里了	哪个小区，不是我这联系，以后不要打过来了，这个房子不是我的
我不住这里了	那你不是我租的，那里不是我住的
我不住这里了	就现在不是我在住，是有就是他是刚刚过户的，那现在这个这个
我不住这里了	你方便，谢谢什么，我又不住那边的
我不住这里了	那个房租房子，那个号码已经改过了呀，现在那个房子不是我在住呀
我不住这里了	你好，你好，我已经不住在那里了，那不是我在做，是别人住的了
我不住这里了	那我不知道，反正不是我们的，是另外的那家了，房东知道的
我不住这里了	没有，那不是我的地方搞错掉了
我不住这里了	那我不是我们租的了呀
我不住这里了	那边房子不是我的了，我快好几个月没住了
我不住这里了	不是那边，我已经不住了
我不住这里了	这不是我的房子了，已经是别人的了
我不住这里了	你好，我不是那边的住户，现在那个我已经退房了，所以说您联系房东好了
我不住这里了	要，你好，现在不是我住的，那里
我不住这里了	我们早就搬出来了，已经进了三七块东西，我是塑料的，后来就不是我们的嘞
我不住这里了	谢谢，就是客家的他可能他因为我这边房子，他可能就出到11月底，可能就不租了嘛，所以说到时候就是我是月底去跟他结账的时候，应该应该应该会都都会一起结清了
我不住这里了	这个这个不是我的这个是之前我在那里租的房子
我不住这里了	不行，呀，我那个房子没住了
我不住这里了	那也不知道我以前租租的房子，我走的时候都交完了，我都走半年了
我不住这里了	我我我不租了，我叫什么芳水费呀，我半年都没住了
我不住这里了	谢谢，不是我的，现在不是我的
我不住这里了	那个地址不是我的
我不住这里了	就是不是我也不租了，不做了，这个已经不是我的
我不住这里了	来电，我不租了
我不住这里了	在我那里，我也不租了，你跟那个房东叔叔
我不住这里了	我跟你，我跟你说，他我那个房子找我就停掉了，我有三年都不租那个房子了，我都回老家了，那是别人吃了
我不住这里了	是的，对里面每次都是那个，每次都是电话打过来，我按那个信息发过来，这个不是我的那个地址，我的地址是富阳富阳区
我不住这里了	没有等会好，那我跟你说，我跟你说这个不是我的，那你给我的号码去
我不住这里了	你好，那不是我的房子，再见
我不住这里了	那边房子不是我的
我不住这里了	他店以前我住的我已经有4年没住了，我是那边出来的，现在不是我这的
我不住这里了	他不跟我不是我住了你的
我不住这里了	我没有，我没有住那边，就是不是我住的地方呀
我不住这里了	我们不住了，不是我
我不住这里了	我现在不住那边房子了
我不住这里了	现在我不住那边的，您可能打错了
我不住这里了	好，好的，那我，我帮你说一声，好了不是我们的，就这样
我不住这里了	我没有住在那里了，你给东家打个电话就好了，好吧
我不住这里了	你好，我们这已经不住在那个地方了
我不住这里了	我们已经不住在这个位置了
我不住这里了	你好，不是这个，不是我的
我不住这里了	不是因为这个，我以前是我通过他的房子，现在我也不知道是谁租的，他的房子
我不住这里了	不是我们的了，已经
我不住这里了	我那房子已经不是我的了，我前天已经已经
我不住这里了	就是跟我没关系，我只是以前那边的租户，现在不住这页了
我不住这里了	我现在我现在不是那个，我现在不住在那里了，那不是我的，那不是我住的了，我现在已经不在那里的
我不住这里了	你好，那个那个我跟你说我，你听我说你听，我说，你这个号码弄错了，怎么老是发到我这个手机上了，那房子不是我的
我不住这里了	对，我想说一下，我现在已经不住在那边了
我不住这里了	1702，我们17011703的，1702，我一起报了这个门，给我这个地方，这个房子也不是我的，怎么会到我这个地方
我不住这里了	没说他这个，就这套房子的主人，你问他拿我们已经不租了
我不住这里了	我已经不住在那边了，我不住在那边了
我不住这里了	我这个房子已经处理掉了，现在不是我的了，他们没来改，我都跟他们说过好几次了
我不住这里了	你好，现在已经现在已经不是我住了
我不住这里了	这个这个是我以前租的房子不是我的，现在
我不住这里了	我不知道了，你们自己去查吧，这个是以前租过的房子
我不住这里了	我已经不，我已经不我也我我，我已经不住了，那里以前我是租的，你那个通知还有一家吧
我不住这里了	我这个我房子，我早就已经67年了，你退掉了不是我了，以前是我租的，现在我不租来我6000米，以前不住了
我不住这里了	对不起，不好意思，你弄错了，那边的房子不是我的
我不住这里了	我不知道你问房东吧，我这个我这个以前做过的那个叫房子，我们已经一年都不租了
我不住这里了	不是不是我的那个
我不住这里了	会说吧，知道了，知道了那个不是我的
我不住这里了	大车门都早就不是我的了
我不住这里了	那个不那个不是我们的，我已经不租了，长久租了
我不住这里了	我说，你说我，我我已经那个房子，不不不住了
我不住这里了	我跟你讲这个电费，我已经分出了这个不是我的户主了
我不住这里了	那个房子，我现在不不住在那里
我不住这里了	那是以前我租的了
我不住这里了	你好，你好，你好，已经转了呀，我房子已经别人住了耶，不是我的，我身份证号码拿去了以后，已经转给别人了，怎么还要给我这边打电话呢
我不住这里了	不是我的，不是我的了，你去看看
我不住这里了	谢谢，那等我住的人是我婆婆，那边，他们，住在那里，现在不是我做
我不住这里了	我跟你说，这个我支付宝，这个房子是我租的，我们早就不租了，你能不能这个信息能不能给我们删掉
我不住这里了	不知道，因为我们已经好久不住了，已经有两年都不租了
我不住这里了	谢什么县那里，我早就不住了呀
我不住这里了	那个我通知一下吧，那个房子现在不是我的住
我不住这里了	怎么老出现在我这里呢，我知道，那时候是我租过的地方，然后那天我早就不租了，已经有两年多不租了
